latitude,longitude
51.9705,5.721143
51.97049,5.723527
51.97048,5.725911
51.97047,5.728295
51.97047,5.73068
51.97046,5.733064
51.97046,5.735448
51.97045,5.737833
51.97044,5.740217
51.97227,5.590016
51.97226,5.5924
51.97226,5.594784
51.97226,5.597169
51.97225,5.599553
51.97225,5.601937
51.97224,5.604322
51.97224,5.606706
51.97223,5.60909
51.97223,5.611475
51.97223,5.613859
51.97222,5.616243
51.97221,5.618628
51.97221,5.621012
51.97221,5.623396
51.9722,5.625781
51.97219,5.628165
51.97219,5.630549
51.97219,5.632934
51.97218,5.635318
51.97218,5.637702
51.97217,5.640087
51.97216,5.642471
51.97216,5.644855
51.97216,5.64724
51.97215,5.649624
51.97215,5.652009
51.97214,5.654393
51.97213,5.656777
51.97213,5.659162
51.97212,5.661546
51.97212,5.66393
51.97211,5.666315
51.97211,5.668699
51.9721,5.671083
51.9721,5.673468
51.97209,5.675852
51.97208,5.678236
51.97208,5.68062
51.97207,5.683005
51.97206,5.685389
51.97206,5.687773
51.97205,5.690158
51.97205,5.692542
51.97204,5.694926
51.97203,5.69731
51.97203,5.699695
51.97202,5.702079
51.97202,5.704463
51.97201,5.706848
51.972,5.709232
51.972,5.711617
51.97199,5.714001
51.97198,5.716385
51.97197,5.71877
51.97197,5.721154
51.97196,5.723538
51.97195,5.725923
51.97195,5.728307
51.97194,5.730691
51.97194,5.733075
51.97193,5.73546
51.97192,5.737844
51.97191,5.740228
51.97374,5.590022
51.97374,5.592407
51.97373,5.594791
51.97373,5.597176
51.97372,5.59956
51.97372,5.601944
51.97372,5.604329
51.97371,5.606713
51.97371,5.609097
51.9737,5.611482
51.9737,5.613866
51.97369,5.616251
51.97369,5.618635
51.97368,5.62102
51.97368,5.623404
51.97367,5.625789
51.97367,5.628173
51.97366,5.630558
51.97366,5.632942
51.97365,5.635326
51.97365,5.637711
51.97364,5.640095
51.97364,5.642479
51.97363,5.644864
51.97363,5.647248
51.97362,5.649633
51.97362,5.652017
51.97361,5.654402
51.97361,5.656786
51.9736,5.659171
51.97359,5.661555
51.97359,5.663939
51.97358,5.666324
51.97358,5.668708
51.97357,5.671093
51.97357,5.673477
51.97356,5.675861
51.97356,5.678246
51.97355,5.68063
51.97355,5.683014
51.97354,5.685399
51.97353,5.687783
51.97353,5.690167
51.97352,5.692552
51.97351,5.694936
51.97351,5.697321
51.9735,5.699705
51.9735,5.70209
51.97349,5.704474
51.97348,5.706859
51.97347,5.709243
51.97347,5.711627
51.97346,5.714012
51.97345,5.716396
51.97345,5.718781
51.97344,5.721165
51.97343,5.723549
51.97343,5.725934
51.97342,5.728318
51.97342,5.730702
51.97341,5.733087
51.9734,5.735471
51.97339,5.737855
51.97338,5.74024
51.97521,5.590029
51.97521,5.592413
51.9752,5.594798
51.9752,5.597182
51.9752,5.599567
51.97519,5.601952
51.97519,5.604336
51.97518,5.60672
51.97518,5.609105
51.97517,5.611489
51.97517,5.613874
51.97517,5.616259
51.97516,5.618643
51.97515,5.621027
51.97515,5.623412
51.97515,5.625796
51.97514,5.628181
51.97514,5.630566
51.97513,5.63295
51.97512,5.635334
51.97512,5.637719
51.97512,5.640103
51.97511,5.642488
51.97511,5.644872
51.9751,5.647257
51.97509,5.649642
51.97509,5.652026
51.97509,5.65441
51.97508,5.656795
51.97507,5.659179
51.97507,5.661564
51.97506,5.663949
51.97506,5.666333
51.97505,5.668717
51.97504,5.671102
51.97504,5.673486
51.97503,5.675871
51.97503,5.678255
51.97502,5.68064
51.97502,5.683024
51.97501,5.685409
51.975,5.687793
51.975,5.690177
51.97499,5.692562
51.97499,5.694947
51.97498,5.697331
51.97497,5.699716
51.97497,5.7021
51.97496,5.704484
51.97495,5.706869
51.97495,5.709253
51.97494,5.711638
51.97493,5.714022
51.97493,5.716407
51.97492,5.718791
51.97491,5.721176
51.97491,5.72356
51.9749,5.725945
51.97489,5.728329
51.97489,5.730714
51.97488,5.733098
51.97487,5.735483
51.97486,5.737867
51.97486,5.740252
51.97668,5.590035
51.97668,5.59242
51.97668,5.594805
51.97667,5.597189
51.97667,5.599574
51.97667,5.601959
51.97666,5.604343
51.97665,5.606728
51.97665,5.609112
51.97665,5.611497
51.97664,5.613882
51.97664,5.616266
51.97663,5.61865
51.97663,5.621035
51.97662,5.62342
51.97662,5.625804
51.97661,5.628189
51.97661,5.630573
51.9766,5.632958
51.9766,5.635343
51.97659,5.637727
51.97659,5.640112
51.97659,5.642496
51.97658,5.644881
51.97657,5.647265
51.97657,5.64965
51.97656,5.652035
51.97656,5.654419
51.97655,5.656804
51.97655,5.659188
51.97654,5.661573
51.97654,5.663958
51.97653,5.666342
51.97652,5.668726
51.97652,5.671111
51.97651,5.673496
51.97651,5.67588
51.9765,5.678265
51.97649,5.680649
51.97649,5.683034
51.97648,5.685419
51.97647,5.687803
51.97647,5.690187
51.97646,5.692572
51.97646,5.694957
51.97645,5.697341
51.97644,5.699726
51.97644,5.70211
51.97643,5.704495
51.97643,5.70688
51.97642,5.709264
51.97641,5.711648
51.97641,5.714033
51.9764,5.716418
51.97639,5.718802
51.97639,5.721187
51.97638,5.723571
51.97637,5.725956
51.97636,5.72834
51.97636,5.730725
51.97635,5.733109
51.97635,5.735494
51.97634,5.737878
51.97633,5.740263
51.97816,5.590042
51.97815,5.592427
51.97815,5.594811
51.97815,5.597196
51.97814,5.599581
51.97814,5.601965
51.97813,5.60435
51.97813,5.606735
51.97812,5.609119
51.97812,5.611504
51.97812,5.613889
51.97811,5.616273
51.9781,5.618658
51.9781,5.621043
51.9781,5.623427
51.97809,5.625812
51.97808,5.628197
51.97808,5.630581
51.97808,5.632966
51.97807,5.635351
51.97807,5.637735
51.97806,5.64012
51.97806,5.642505
51.97805,5.644889
51.97805,5.647274
51.97804,5.649659
51.97803,5.652043
51.97803,5.654428
51.97802,5.656813
51.97802,5.659197
51.97801,5.661582
51.97801,5.663967
51.978,5.666351
51.978,5.668736
51.97799,5.671121
51.97799,5.673505
51.97798,5.675889
51.97797,5.678274
51.97797,5.680659
51.97796,5.683043
51.97795,5.685428
51.97795,5.687813
51.97794,5.690197
51.97794,5.692582
51.97793,5.694967
51.97792,5.697351
51.97792,5.699736
51.97791,5.702121
51.97791,5.704505
51.9779,5.70689
51.97789,5.709275
51.97789,5.711659
51.97788,5.714044
51.97787,5.716428
51.97787,5.718813
51.97786,5.721198
51.97785,5.723582
51.97784,5.725967
51.97784,5.728352
51.97783,5.730736
51.97783,5.733121
51.97782,5.735506
51.97781,5.73789
51.9778,5.740274
51.97963,5.590049
51.97963,5.592434
51.97962,5.594819
51.97962,5.597203
51.97961,5.599588
51.97961,5.601973
51.97961,5.604357
51.9796,5.606742
51.9796,5.609127
51.97959,5.611512
51.97959,5.613896
51.97958,5.616281
51.97958,5.618666
51.97957,5.62105
51.97957,5.623435
51.97956,5.62582
51.97956,5.628205
51.97955,5.630589
51.97955,5.632974
51.97955,5.635359
51.97954,5.637743
51.97953,5.640128
51.97953,5.642513
51.97952,5.644898
51.97952,5.647283
51.97951,5.649667
51.97951,5.652052
51.9795,5.654437
51.9795,5.656821
51.97949,5.659206
51.97948,5.661591
51.97948,5.663976
51.97947,5.66636
51.97947,5.668745
51.97946,5.67113
51.97946,5.673514
51.97945,5.675899
51.97945,5.678284
51.97944,5.680669
51.97943,5.683053
51.97943,5.685438
51.97942,5.687823
51.97942,5.690207
51.97941,5.692592
51.9794,5.694977
51.9794,5.697361
51.97939,5.699746
51.97939,5.702131
51.97938,5.704516
51.97937,5.706901
51.97937,5.709285
51.97936,5.71167
51.97935,5.714055
51.97934,5.716439
51.97934,5.718824
51.97933,5.721209
51.97932,5.723593
51.97932,5.725978
51.97931,5.728363
51.97931,5.730747
51.9793,5.733132
51.97929,5.735517
51.97928,5.737902
51.97927,5.740286
51.9811,5.590055
51.9811,5.592441
51.98109,5.594825
51.98109,5.59721
51.98109,5.599595
51.98108,5.60198
51.98108,5.604364
51.98108,5.60675
51.98107,5.609134
51.98106,5.611519
51.98106,5.613904
51.98106,5.616289
51.98105,5.618673
51.98104,5.621058
51.98104,5.623443
51.98104,5.625828
51.98103,5.628212
51.98103,5.630598
51.98102,5.632982
51.98102,5.635367
51.98101,5.637752
51.98101,5.640137
51.981,5.642521
51.981,5.644906
51.98099,5.647291
51.98098,5.649676
51.98098,5.652061
51.98098,5.654446
51.98097,5.65683
51.98096,5.659215
51.98096,5.6616
51.98095,5.663985
51.98095,5.666369
51.98094,5.668754
51.98093,5.671139
51.98093,5.673524
51.98092,5.675909
51.98092,5.678293
51.98091,5.680678
51.98091,5.683063
51.9809,5.685448
51.9809,5.687833
51.98089,5.690217
51.98088,5.692602
51.98088,5.694987
51.98087,5.697372
51.98086,5.699757
51.98086,5.702141
51.98085,5.704526
51.98084,5.706911
51.98084,5.709296
51.98083,5.71168
51.98082,5.714065
51.98082,5.71645
51.98081,5.718835
51.9808,5.72122
51.9808,5.723604
51.98079,5.725989
51.98079,5.728374
51.98078,5.730759
51.98077,5.733143
51.98076,5.735528
51.98075,5.737913
51.98075,5.740298
51.98257,5.590062
51.98257,5.592447
51.98257,5.594832
51.98256,5.597217
51.98256,5.599602
51.98256,5.601987
51.98255,5.604372
51.98255,5.606757
51.98254,5.609141
51.98254,5.611526
51.98253,5.613911
51.98253,5.616296
51.98252,5.618681
51.98252,5.621066
51.98251,5.623451
51.98251,5.625836
51.98251,5.628221
51.9825,5.630605
51.98249,5.63299
51.98249,5.635375
51.98248,5.63776
51.98248,5.640145
51.98248,5.64253
51.98247,5.644915
51.98246,5.6473
51.98246,5.649684
51.98245,5.65207
51.98245,5.654454
51.98244,5.656839
51.98244,5.659224
51.98243,5.661609
51.98243,5.663994
51.98242,5.666378
51.98241,5.668764
51.98241,5.671148
51.9824,5.673533
51.9824,5.675918
51.98239,5.678303
51.98238,5.680688
51.98238,5.683073
51.98237,5.685458
51.98237,5.687842
51.98236,5.690228
51.98235,5.692612
51.98235,5.694997
51.98234,5.697382
51.98233,5.699767
51.98233,5.702152
51.98232,5.704536
51.98232,5.706922
51.98231,5.709306
51.9823,5.711691
51.9823,5.714076
51.98229,5.716461
51.98228,5.718846
51.98228,5.721231
51.98227,5.723616
51.98226,5.726
51.98226,5.728385
51.98225,5.73077
51.98224,5.733155
51.98223,5.73554
51.98223,5.737925
51.98222,5.740309
51.98405,5.590069
51.98404,5.592454
51.98404,5.594839
51.98404,5.597224
51.98403,5.599609
51.98403,5.601994
51.98402,5.604379
51.98402,5.606764
51.98401,5.609149
51.98401,5.611534
51.984,5.613919
51.984,5.616303
51.984,5.618689
51.98399,5.621074
51.98399,5.623458
51.98398,5.625844
51.98398,5.628229
51.98397,5.630613
51.98397,5.632998
51.98396,5.635383
51.98396,5.637768
51.98395,5.640153
51.98395,5.642538
51.98394,5.644923
51.98394,5.647308
51.98393,5.649693
51.98392,5.652078
51.98392,5.654463
51.98391,5.656848
51.98391,5.659233
51.9839,5.661618
51.9839,5.664003
51.98389,5.666388
51.98389,5.668773
51.98388,5.671158
51.98388,5.673542
51.98387,5.675928
51.98386,5.678313
51.98386,5.680697
51.98385,5.683083
51.98384,5.685467
51.98384,5.687852
51.98383,5.690238
51.98383,5.692622
51.98382,5.695007
51.98381,5.697392
51.98381,5.699777
51.9838,5.702162
51.9838,5.704547
51.98379,5.706932
51.98378,5.709317
51.98378,5.711702
51.98377,5.714087
51.98376,5.716472
51.98376,5.718857
51.98375,5.721241
51.98374,5.723627
51.98373,5.726011
51.98373,5.728396
51.98372,5.730781
51.98372,5.733166
51.98371,5.735551
51.9837,5.737936
51.98369,5.740321
51.98552,5.590075
51.98552,5.592461
51.98551,5.594846
51.98551,5.597231
51.9855,5.599616
51.9855,5.602001
51.9855,5.604386
51.98549,5.606771
51.98549,5.609156
51.98548,5.611541
51.98548,5.613926
51.98547,5.616311
51.98547,5.618696
51.98546,5.621081
51.98546,5.623466
51.98545,5.625851
51.98545,5.628236
51.98544,5.630621
51.98544,5.633007
51.98544,5.635392
51.98543,5.637776
51.98542,5.640162
51.98542,5.642547
51.98541,5.644932
51.98541,5.647317
51.9854,5.649702
51.9854,5.652087
51.98539,5.654472
51.98539,5.656857
51.98538,5.659242
51.98537,5.661627
51.98537,5.664012
51.98537,5.666397
51.98536,5.668782
51.98536,5.671167
51.98535,5.673552
51.98534,5.675937
51.98534,5.678322
51.98533,5.680707
51.98532,5.683092
51.98532,5.685477
51.98531,5.687862
51.98531,5.690247
51.9853,5.692632
51.98529,5.695017
51.98529,5.697402
51.98528,5.699787
51.98528,5.702172
51.98527,5.704557
51.98526,5.706943
51.98526,5.709327
51.98525,5.711712
51.98524,5.714097
51.98524,5.716483
51.98523,5.718867
51.98522,5.721252
51.98521,5.723638
51.98521,5.726023
51.9852,5.728407
51.9852,5.730793
51.98519,5.733178
51.98518,5.735563
51.98517,5.737947
51.98516,5.740333
51.987,5.590082
51.98699,5.592467
51.98698,5.594852
51.98698,5.597238
51.98698,5.599623
51.98697,5.602008
51.98697,5.604393
51.98697,5.606778
51.98696,5.609163
51.98695,5.611548
51.98695,5.613934
51.98695,5.616319
51.98694,5.618704
51.98693,5.621089
51.98693,5.623474
51.98693,5.625859
51.98692,5.628244
51.98692,5.63063
51.98691,5.633015
51.98691,5.6354
51.9869,5.637785
51.9869,5.64017
51.98689,5.642555
51.98689,5.64494
51.98688,5.647325
51.98688,5.64971
51.98687,5.652095
51.98687,5.65448
51.98686,5.656866
51.98685,5.659251
51.98685,5.661636
51.98684,5.664021
51.98684,5.666406
51.98683,5.668791
51.98683,5.671176
51.98682,5.673562
51.98682,5.675947
51.98681,5.678332
51.9868,5.680717
51.9868,5.683102
51.98679,5.685487
51.98679,5.687872
51.98678,5.690257
51.98677,5.692642
51.98677,5.695027
51.98676,5.697412
51.98676,5.699798
51.98675,5.702183
51.98674,5.704568
51.98673,5.706953
51.98673,5.709338
51.98672,5.711723
51.98671,5.714108
51.98671,5.716493
51.9867,5.718878
51.98669,5.721263
51.98669,5.723649
51.98668,5.726034
51.98668,5.728419
51.98667,5.730804
51.98666,5.733189
51.98665,5.735574
51.98664,5.737959
51.98664,5.740344
51.98847,5.590089
51.98846,5.592474
51.98846,5.59486
51.98845,5.597245
51.98845,5.59963
51.98845,5.602015
51.98844,5.6044
51.98844,5.606785
51.98843,5.60917
51.98843,5.611556
51.98842,5.613941
51.98842,5.616326
51.98841,5.618711
51.98841,5.621097
51.9884,5.623482
51.9884,5.625867
51.9884,5.628252
51.98839,5.630638
51.98838,5.633023
51.98838,5.635408
51.98837,5.637793
51.98837,5.640178
51.98837,5.642563
51.98836,5.644948
51.98835,5.647334
51.98835,5.649719
51.98834,5.652104
51.98834,5.65449
51.98833,5.656875
51.98833,5.65926
51.98832,5.661645
51.98832,5.66403
51.98831,5.666415
51.9883,5.6688
51.9883,5.671185
51.98829,5.673571
51.98829,5.675956
51.98828,5.678341
51.98827,5.680727
51.98827,5.683112
51.98826,5.685497
51.98826,5.687882
51.98825,5.690267
51.98824,5.692652
51.98824,5.695037
51.98823,5.697423
51.98823,5.699808
51.98822,5.702193
51.98821,5.704578
51.98821,5.706964
51.9882,5.709349
51.98819,5.711734
51.98819,5.714119
51.98818,5.716504
51.98817,5.718889
51.98817,5.721274
51.98816,5.72366
51.98816,5.726045
51.98815,5.72843
51.98814,5.730815
51.98813,5.733201
51.98812,5.735586
51.98812,5.737971
51.98811,5.740356
51.98994,5.590096
51.98994,5.592481
51.98993,5.594866
51.98993,5.597251
51.98992,5.599637
51.98992,5.602022
51.98991,5.604407
51.98991,5.606792
51.98991,5.609178
51.9899,5.611563
51.98989,5.613948
51.98989,5.616334
51.98989,5.618719
51.98988,5.621104
51.98988,5.623489
51.98987,5.625875
51.98987,5.62826
51.98986,5.630645
51.98986,5.633031
51.98985,5.635416
51.98985,5.637801
51.98984,5.640186
51.98984,5.642572
51.98983,5.644957
51.98983,5.647342
51.98982,5.649728
51.98981,5.652113
51.98981,5.654498
51.9898,5.656883
51.9898,5.659269
51.9898,5.661654
51.98979,5.664039
51.98978,5.666425
51.98978,5.66881
51.98977,5.671195
51.98977,5.67358
51.98976,5.675966
51.98975,5.678351
51.98975,5.680736
51.98974,5.683121
51.98973,5.685507
51.98973,5.687892
51.98972,5.690277
51.98972,5.692662
51.98971,5.695048
51.9897,5.697433
51.9897,5.699818
51.98969,5.702203
51.98969,5.704589
51.98968,5.706974
51.98967,5.709359
51.98967,5.711744
51.98966,5.71413
51.98965,5.716515
51.98965,5.7189
51.98964,5.721285
51.98963,5.72367
51.98963,5.726056
51.98962,5.728441
51.98961,5.730826
51.9896,5.733212
51.9896,5.735597
51.98959,5.737982
51.98959,5.740367
51.99141,5.590102
51.99141,5.592488
51.99141,5.594873
51.9914,5.597259
51.99139,5.599644
51.99139,5.602029
51.99139,5.604414
51.99138,5.6068
51.99138,5.609185
51.99137,5.61157
51.99137,5.613956
51.99136,5.616341
51.99136,5.618727
51.99136,5.621112
51.99135,5.623497
51.99134,5.625883
51.99134,5.628268
51.99134,5.630653
51.99133,5.633039
51.99133,5.635424
51.99132,5.637809
51.99131,5.640195
51.99131,5.64258
51.99131,5.644966
51.9913,5.647351
51.99129,5.649736
51.99129,5.652122
51.99128,5.654507
51.99128,5.656892
51.99127,5.659277
51.99127,5.661663
51.99126,5.664048
51.99126,5.666434
51.99125,5.668819
51.99125,5.671205
51.99124,5.67359
51.99123,5.675975
51.99123,5.67836
51.99122,5.680746
51.99121,5.683131
51.99121,5.685516
51.9912,5.687902
51.9912,5.690287
51.99119,5.692672
51.99118,5.695058
51.99118,5.697443
51.99117,5.699829
51.99117,5.702214
51.99116,5.704599
51.99115,5.706985
51.99115,5.70937
51.99114,5.711755
51.99113,5.71414
51.99113,5.716526
51.99112,5.718911
51.99111,5.721296
51.9911,5.723682
51.9911,5.726067
51.99109,5.728452
51.99109,5.730838
51.99108,5.733223
51.99107,5.735609
51.99106,5.737994
51.99106,5.740379
51.99289,5.590109
51.99288,5.592494
51.99288,5.59488
51.99287,5.597265
51.99287,5.599651
51.99286,5.602036
51.99286,5.604422
51.99286,5.606807
51.99285,5.609192
51.99284,5.611578
51.99284,5.613964
51.99284,5.616349
51.99283,5.618734
51.99283,5.621119
51.99282,5.623505
51.99282,5.625891
51.99281,5.628276
51.99281,5.630661
51.9928,5.633047
51.9928,5.635432
51.99279,5.637818
51.99279,5.640203
51.99278,5.642589
51.99278,5.644974
51.99277,5.647359
51.99277,5.649745
51.99276,5.65213
51.99276,5.654516
51.99275,5.656901
51.99274,5.659286
51.99274,5.661672
51.99273,5.664057
51.99273,5.666443
51.99272,5.668828
51.99272,5.671214
51.99271,5.673599
51.99271,5.675984
51.9927,5.67837
51.99269,5.680756
51.99269,5.683141
51.99268,5.685526
51.99268,5.687912
51.99267,5.690297
51.99266,5.692682
51.99266,5.695068
51.99265,5.697453
51.99265,5.699839
51.99264,5.702224
51.99263,5.704609
51.99263,5.706995
51.99262,5.70938
51.99261,5.711766
51.9926,5.714151
51.9926,5.716537
51.99259,5.718922
51.99258,5.721307
51.99258,5.723693
51.99257,5.726078
51.99257,5.728464
51.99256,5.730849
51.99255,5.733234
51.99254,5.73562
51.99253,5.738005
51.99253,5.740391
51.99436,5.590116
51.99435,5.592501
51.99435,5.594887
51.99434,5.597272
51.99434,5.599658
51.99434,5.602043
51.99433,5.604429
51.99433,5.606814
51.99432,5.6092
51.99432,5.611585
51.99431,5.613971
51.99431,5.616356
51.9943,5.618742
51.9943,5.621128
51.99429,5.623513
51.99429,5.625898
51.99429,5.628284
51.99428,5.63067
51.99427,5.633055
51.99427,5.63544
51.99427,5.637826
51.99426,5.640212
51.99426,5.642597
51.99425,5.644982
51.99424,5.647368
51.99424,5.649754
51.99423,5.652139
51.99423,5.654524
51.99422,5.65691
51.99422,5.659296
51.99421,5.661681
51.99421,5.664066
51.9942,5.666452
51.99419,5.668838
51.99419,5.671223
51.99418,5.673609
51.99418,5.675994
51.99417,5.67838
51.99417,5.680765
51.99416,5.683151
51.99415,5.685536
51.99415,5.687922
51.99414,5.690307
51.99414,5.692693
51.99413,5.695078
51.99412,5.697464
51.99412,5.699849
51.99411,5.702234
51.9941,5.70462
51.9941,5.707006
51.99409,5.709391
51.99408,5.711776
51.99408,5.714162
51.99407,5.716547
51.99406,5.718933
51.99406,5.721318
51.99405,5.723704
51.99405,5.726089
51.99404,5.728475
51.99403,5.73086
51.99402,5.733246
51.99401,5.735631
51.99401,5.738017
51.994,5.740402
51.99583,5.590122
51.99583,5.592508
51.99582,5.594893
51.99582,5.597279
51.99581,5.599665
51.99581,5.60205
51.9958,5.604436
51.9958,5.606822
51.9958,5.609207
51.99579,5.611593
51.99578,5.613978
51.99578,5.616364
51.99578,5.61875
51.99577,5.621135
51.99577,5.623521
51.99576,5.625906
51.99576,5.628292
51.99575,5.630677
51.99575,5.633063
51.99574,5.635448
51.99574,5.637834
51.99573,5.64022
51.99573,5.642605
51.99572,5.644991
51.99572,5.647377
51.99571,5.649762
51.9957,5.652148
51.9957,5.654533
51.9957,5.656919
51.99569,5.659305
51.99569,5.66169
51.99568,5.664076
51.99567,5.666461
51.99567,5.668847
51.99566,5.671232
51.99566,5.673618
51.99565,5.676003
51.99564,5.678389
51.99564,5.680775
51.99563,5.68316
51.99562,5.685546
51.99562,5.687932
51.99561,5.690317
51.99561,5.692703
51.9956,5.695088
51.99559,5.697474
51.99559,5.699859
51.99558,5.702245
51.99557,5.70463
51.99557,5.707016
51.99556,5.709402
51.99556,5.711787
51.99555,5.714173
51.99554,5.716558
51.99554,5.718944
51.99553,5.721329
51.99552,5.723715
51.99552,5.7261
51.99551,5.728486
51.9955,5.730872
51.99549,5.733257
51.99549,5.735643
51.99548,5.738029
51.99548,5.740414
51.9973,5.590129
51.9973,5.592515
51.9973,5.5949
51.99729,5.597286
51.99728,5.599672
51.99728,5.602057
51.99728,5.604443
51.99727,5.606829
51.99727,5.609214
51.99726,5.6116
51.99726,5.613986
51.99725,5.616372
51.99725,5.618757
51.99725,5.621143
51.99724,5.623528
51.99723,5.625914
51.99723,5.6283
51.99723,5.630685
51.99722,5.633071
51.99722,5.635457
51.99721,5.637843
51.9972,5.640228
51.9972,5.642614
51.9972,5.645
51.99719,5.647385
51.99718,5.649771
51.99718,5.652156
51.99717,5.654542
51.99717,5.656928
51.99716,5.659313
51.99716,5.661699
51.99715,5.664085
51.99715,5.666471
51.99714,5.668856
51.99714,5.671242
51.99713,5.673627
51.99712,5.676013
51.99712,5.678399
51.99711,5.680784
51.9971,5.68317
51.9971,5.685555
51.99709,5.687941
51.99709,5.690327
51.99708,5.692713
51.99707,5.695098
51.99707,5.697484
51.99706,5.69987
51.99706,5.702255
51.99705,5.704641
51.99704,5.707026
51.99704,5.709412
51.99703,5.711798
51.99702,5.714183
51.99702,5.716569
51.99701,5.718955
51.997,5.72134
51.997,5.723726
51.99699,5.726111
51.99698,5.728498
51.99697,5.730883
51.99697,5.733269
51.99696,5.735654
51.99696,5.73804
51.99695,5.740426
51.99878,5.590136
51.99877,5.592521
51.99877,5.594907
51.99876,5.597293
51.99876,5.599679
51.99875,5.602065
51.99875,5.60445
51.99874,5.606836
51.99874,5.609221
51.99874,5.611608
51.99873,5.613993
51.99873,5.616379
51.99872,5.618765
51.99872,5.62115
51.99871,5.623536
51.99871,5.625922
51.9987,5.628308
51.9987,5.630693
51.99869,5.633079
51.99869,5.635465
51.99868,5.637851
51.99868,5.640236
51.99867,5.642622
51.99867,5.645008
51.99866,5.647394
51.99866,5.649779
51.99865,5.652165
51.99865,5.654551
51.99864,5.656937
51.99863,5.659322
51.99863,5.661708
51.99862,5.664094
51.99862,5.66648
51.99861,5.668865
51.99861,5.671251
51.9986,5.673637
51.9986,5.676023
51.99859,5.678408
51.99858,5.680794
51.99858,5.68318
51.99857,5.685565
51.99857,5.687951
51.99856,5.690337
51.99855,5.692723
51.99855,5.695108
51.99854,5.697494
51.99854,5.69988
51.99853,5.702266
51.99852,5.704651
51.99852,5.707037
51.99851,5.709423
51.9985,5.711809
51.9985,5.714194
51.99849,5.71658
51.99848,5.718966
51.99847,5.721351
51.99847,5.723737
51.99846,5.726123
51.99846,5.728508
51.99845,5.730894
51.99844,5.73328
51.99843,5.735666
51.99843,5.738051
51.99842,5.740437
52.00025,5.590142
52.00024,5.592528
52.00024,5.594914
52.00024,5.5973
52.00023,5.599686
52.00023,5.602071
52.00022,5.604457
52.00022,5.606843
52.00021,5.609229
52.00021,5.611615
52.0002,5.614001
52.0002,5.616386
52.00019,5.618773
52.00019,5.621158
52.00019,5.623544
52.00018,5.62593
52.00018,5.628315
52.00017,5.630702
52.00016,5.633087
52.00016,5.635473
52.00016,5.637859
52.00015,5.640245
52.00014,5.642631
52.00014,5.645016
52.00013,5.647402
52.00013,5.649788
52.00013,5.652174
52.00012,5.65456
52.00011,5.656946
52.00011,5.659331
52.0001,5.661717
52.0001,5.664103
52.00009,5.666489
52.00008,5.668875
52.00008,5.67126
52.00007,5.673646
52.00007,5.676032
52.00006,5.678418
52.00006,5.680804
52.00005,5.683189
52.00005,5.685575
52.00004,5.687961
52.00003,5.690347
52.00003,5.692733
52.00002,5.695118
52.00001,5.697505
52.00001,5.69989
52.0,5.702276
51.99999,5.704662
51.99999,5.707047
51.99998,5.709434
51.99997,5.711819
51.99997,5.714205
51.99996,5.716591
51.99995,5.718976
51.99995,5.721362
51.99994,5.723748
51.99994,5.726134
51.99993,5.72852
51.99992,5.730906
51.99991,5.733291
51.9999,5.735677
51.9999,5.738063
51.99989,5.740448
52.00172,5.590149
52.00172,5.592535
52.00171,5.594921
52.00171,5.597307
52.00171,5.599693
52.0017,5.602078
52.00169,5.604465
52.00169,5.60685
52.00169,5.609236
52.00168,5.611622
52.00168,5.614008
52.00167,5.616394
52.00167,5.61878
52.00166,5.621166
52.00166,5.623552
52.00165,5.625937
52.00165,5.628324
52.00164,5.63071
52.00164,5.633095
52.00163,5.635481
52.00163,5.637867
52.00162,5.640253
52.00162,5.642639
52.00161,5.645025
52.00161,5.647411
52.0016,5.649796
52.0016,5.652183
52.00159,5.654569
52.00159,5.656954
52.00158,5.65934
52.00158,5.661726
52.00157,5.664112
52.00156,5.666498
52.00156,5.668884
52.00155,5.67127
52.00154,5.673656
52.00154,5.676042
52.00153,5.678427
52.00153,5.680813
52.00152,5.683199
52.00152,5.685585
52.00151,5.687971
52.0015,5.690357
52.0015,5.692743
52.00149,5.695128
52.00149,5.697515
52.00148,5.6999
52.00147,5.702286
52.00147,5.704672
52.00146,5.707058
52.00145,5.709444
52.00145,5.71183
52.00144,5.714216
52.00143,5.716601
52.00143,5.718987
52.00142,5.721373
52.00142,5.723759
52.00141,5.726145
52.0014,5.728531
52.00139,5.730917
52.00138,5.733303
52.00138,5.735689
52.00137,5.738074
52.00137,5.74046
52.00319,5.590156
52.00319,5.592542
52.00319,5.594928
52.00318,5.597314
52.00318,5.599699
52.00317,5.602086
52.00317,5.604472
52.00316,5.606858
52.00316,5.609243
52.00315,5.611629
52.00315,5.614016
52.00314,5.616402
52.00314,5.618788
52.00314,5.621173
52.00313,5.623559
52.00312,5.625946
52.00312,5.628332
52.00312,5.630717
52.00311,5.633103
52.00311,5.635489
52.0031,5.637876
52.0031,5.640261
52.00309,5.642647
52.00309,5.645033
52.00308,5.647419
52.00307,5.649805
52.00307,5.652191
52.00306,5.654577
52.00306,5.656963
52.00305,5.659349
52.00305,5.661735
52.00304,5.664121
52.00304,5.666507
52.00303,5.668893
52.00303,5.671279
52.00302,5.673665
52.00301,5.676051
52.00301,5.678437
52.003,5.680823
52.00299,5.683209
52.00299,5.685595
52.00298,5.687981
52.00298,5.690367
52.00297,5.692753
52.00296,5.695139
52.00296,5.697525
52.00295,5.699911
52.00294,5.702297
