latitude,longitude
52.39197,4.931497
52.39198,4.933903
52.39199,4.93631
52.39199,4.938717
52.39201,4.941124
52.39201,4.943531
52.39202,4.945938
52.39203,4.948345
52.39204,4.950751
52.39205,4.953158
52.39206,4.955565
52.39207,4.957972
52.39207,4.960379
52.39209,4.962786
52.39209,4.965192
52.3921,4.967599
52.39211,4.970006
52.39212,4.972413
52.39213,4.97482
52.39297,4.823171
52.39299,4.825578
52.393,4.827985
52.39301,4.830392
52.39302,4.832798
52.39303,4.835206
52.39304,4.837612
52.39305,4.840019
52.39307,4.842426
52.39307,4.844833
52.39309,4.84724
52.3931,4.849647
52.39311,4.852054
52.39312,4.85446
52.39313,4.856867
52.39314,4.859274
52.39315,4.861681
52.39316,4.864088
52.39317,4.866495
52.39318,4.868902
52.39319,4.871309
52.3932,4.873715
52.39322,4.876122
52.39323,4.87853
52.39323,4.880936
52.39325,4.883343
52.39326,4.88575
52.39326,4.888157
52.39328,4.890564
52.39329,4.892971
52.3933,4.895378
52.39331,4.897785
52.39331,4.900191
52.39333,4.902598
52.39334,4.905005
52.39334,4.907412
52.39336,4.909819
52.39336,4.912226
52.39338,4.914633
52.39338,4.91704
52.39339,4.919447
52.3934,4.921854
52.39341,4.924261
52.39342,4.926668
52.39343,4.929074
52.39344,4.931481
52.39345,4.933888
52.39346,4.936296
52.39347,4.938702
52.39348,4.941109
52.39349,4.943516
52.39349,4.945923
52.39351,4.94833
52.39351,4.950737
52.39352,4.953144
52.39353,4.955551
52.39354,4.957958
52.39355,4.960365
52.39356,4.962771
52.39357,4.965178
52.39357,4.967586
52.39358,4.969992
52.39359,4.972399
52.3936,4.974806
52.39445,4.823153
52.39446,4.825559
52.39447,4.827966
52.39448,4.830373
52.39449,4.83278
52.3945,4.835187
52.39452,4.837594
52.39453,4.840001
52.39454,4.842408
52.39455,4.844815
52.39456,4.847222
52.39457,4.849629
52.39458,4.852036
52.39459,4.854443
52.3946,4.85685
52.39462,4.859257
52.39462,4.861664
52.39463,4.86407
52.39465,4.866477
52.39466,4.868885
52.39466,4.871292
52.39468,4.873699
52.39469,4.876105
52.3947,4.878512
52.39471,4.880919
52.39472,4.883327
52.39473,4.885734
52.39474,4.88814
52.39475,4.890547
52.39476,4.892954
52.39477,4.895361
52.39478,4.897768
52.39479,4.900175
52.3948,4.902582
52.39481,4.904989
52.39482,4.907396
52.39483,4.909803
52.39484,4.91221
52.39485,4.914617
52.39486,4.917024
52.39487,4.919431
52.39487,4.921838
52.39489,4.924245
52.39489,4.926652
52.39491,4.92906
52.39491,4.931466
52.39492,4.933873
52.39493,4.93628
52.39494,4.938687
52.39495,4.941094
52.39496,4.943501
52.39497,4.945909
52.39498,4.948315
52.39499,4.950722
52.39499,4.953129
52.395,4.955536
52.39501,4.957943
52.39502,4.960351
52.39503,4.962758
52.39504,4.965165
52.39505,4.967571
52.39505,4.969978
52.39507,4.972385
52.39507,4.974792
52.39592,4.823133
52.39593,4.825541
52.39594,4.827948
52.39595,4.830355
52.39597,4.832762
52.39598,4.835169
52.39599,4.837576
52.396,4.839983
52.39601,4.84239
52.39602,4.844797
52.39603,4.847204
52.39604,4.849611
52.39605,4.852018
52.39606,4.854425
52.39608,4.856832
52.39609,4.859239
52.3961,4.861646
52.39611,4.864053
52.39612,4.86646
52.39613,4.868867
52.39614,4.871274
52.39615,4.873682
52.39616,4.876089
52.39617,4.878496
52.39618,4.880903
52.39619,4.88331
52.3962,4.885717
52.39621,4.888124
52.39622,4.890531
52.39623,4.892938
52.39624,4.895345
52.39625,4.897752
52.39626,4.900159
52.39627,4.902566
52.39628,4.904974
52.39629,4.907381
52.3963,4.909788
52.39631,4.912195
52.39632,4.914602
52.39633,4.917009
52.39634,4.919416
52.39635,4.921823
52.39636,4.92423
52.39637,4.926637
52.39638,4.929044
52.39639,4.931451
52.3964,4.933858
52.3964,4.936265
52.39641,4.938673
52.39642,4.94108
52.39643,4.943487
52.39644,4.945894
52.39645,4.948301
52.39646,4.950708
52.39647,4.953115
52.39648,4.955522
52.39648,4.957929
52.39649,4.960336
52.3965,4.962743
52.39651,4.96515
52.39652,4.967557
52.39653,4.969965
52.39654,4.972372
52.39655,4.974779
52.39739,4.823115
52.3974,4.825522
52.39742,4.827929
52.39743,4.830336
52.39744,4.832743
52.39745,4.83515
52.39746,4.837557
52.39747,4.839965
52.39748,4.842372
52.39749,4.844779
52.3975,4.847186
52.39751,4.849593
52.39753,4.852
52.39754,4.854407
52.39755,4.856814
52.39756,4.859221
52.39757,4.861629
52.39758,4.864036
52.39759,4.866443
52.3976,4.86885
52.39761,4.871257
52.39762,4.873664
52.39763,4.876071
52.39764,4.878479
52.39765,4.880886
52.39766,4.883293
52.39767,4.8857
52.39768,4.888107
52.39769,4.890514
52.39771,4.892921
52.39771,4.895329
52.39772,4.897736
52.39773,4.900143
52.39774,4.90255
52.39775,4.904957
52.39776,4.907364
52.39777,4.909771
52.39778,4.912179
52.39779,4.914586
52.3978,4.916993
52.39781,4.9194
52.39782,4.921807
52.39783,4.924214
52.39784,4.926622
52.39785,4.929029
52.39786,4.931436
52.39787,4.933843
52.39788,4.93625
52.39788,4.938657
52.3979,4.941065
52.3979,4.943472
52.39791,4.945879
52.39792,4.948286
52.39793,4.950693
52.39794,4.953101
52.39795,4.955508
52.39796,4.957915
52.39796,4.960322
52.39798,4.962729
52.39798,4.965137
52.39799,4.967544
52.398,4.969951
52.39801,4.972358
52.39802,4.974765
52.39886,4.823096
52.39888,4.825503
52.39889,4.82791
52.3989,4.830317
52.39891,4.832725
52.39892,4.835132
52.39893,4.837539
52.39894,4.839946
52.39896,4.842354
52.39896,4.844761
52.39898,4.847168
52.39899,4.849575
52.399,4.851983
52.39901,4.85439
52.39902,4.856797
52.39903,4.859204
52.39904,4.861611
52.39905,4.864018
52.39906,4.866426
52.39907,4.868833
52.39908,4.87124
52.39909,4.873647
52.39911,4.876055
52.39912,4.878462
52.39912,4.880869
52.39914,4.883276
52.39915,4.885684
52.39915,4.888091
52.39917,4.890498
52.39918,4.892905
52.39919,4.895312
52.3992,4.897719
52.3992,4.900127
52.39922,4.902534
52.39923,4.904941
52.39923,4.907349
52.39925,4.909756
52.39925,4.912163
52.39927,4.91457
52.39927,4.916977
52.39928,4.919384
52.39929,4.921792
52.3993,4.924199
52.39931,4.926606
52.39932,4.929014
52.39933,4.931421
52.39934,4.933828
52.39935,4.936235
52.39936,4.938643
52.39937,4.94105
52.39938,4.943457
52.39938,4.945864
52.39939,4.948272
52.3994,4.950679
52.39941,4.953086
52.39942,4.955493
52.39943,4.957901
52.39944,4.960308
52.39945,4.962715
52.39946,4.965122
52.39946,4.96753
52.39947,4.969937
52.39948,4.972344
52.39949,4.974751
52.40034,4.823077
52.40035,4.825485
52.40036,4.827892
52.40037,4.830299
52.40038,4.832706
52.40039,4.835114
52.40041,4.837521
52.40042,4.839928
52.40043,4.842336
52.40044,4.844743
52.40045,4.84715
52.40046,4.849557
52.40047,4.851964
52.40048,4.854372
52.40049,4.856779
52.40051,4.859187
52.40051,4.861594
52.40052,4.864001
52.40054,4.866408
52.40055,4.868816
52.40055,4.871223
52.40057,4.87363
52.40058,4.876038
52.40059,4.878445
52.4006,4.880852
52.40061,4.883259
52.40062,4.885667
52.40063,4.888074
52.40064,4.890481
52.40065,4.892889
52.40066,4.895296
52.40067,4.897703
52.40068,4.900111
52.40069,4.902518
52.4007,4.904925
52.40071,4.907332
52.40072,4.90974
52.40073,4.912147
52.40074,4.914555
52.40075,4.916962
52.40076,4.919369
52.40076,4.921776
52.40078,4.924184
52.40078,4.926591
52.40079,4.928998
52.4008,4.931406
52.40081,4.933813
52.40082,4.93622
52.40083,4.938628
52.40084,4.941035
52.40085,4.943442
52.40086,4.94585
52.40087,4.948257
52.40088,4.950665
52.40088,4.953072
52.40089,4.955479
52.4009,4.957886
52.40091,4.960294
52.40092,4.962701
52.40093,4.965108
52.40094,4.967516
52.40094,4.969923
52.40096,4.972331
52.40096,4.974738
52.40181,4.823059
52.40182,4.825466
52.40183,4.827873
52.40184,4.830281
52.40186,4.832688
52.40187,4.835095
52.40188,4.837503
52.40189,4.83991
52.4019,4.842318
52.40191,4.844725
52.40192,4.847132
52.40193,4.84954
52.40194,4.851947
52.40195,4.854354
52.40197,4.856761
52.40198,4.859169
52.40199,4.861577
52.402,4.863984
52.40201,4.866391
52.40202,4.868798
52.40203,4.871206
52.40204,4.873613
52.40205,4.87602
52.40206,4.878428
52.40207,4.880836
52.40208,4.883243
52.40209,4.88565
52.4021,4.888058
52.40211,4.890465
52.40212,4.892872
52.40213,4.895279
52.40214,4.897687
52.40215,4.900095
52.40216,4.902502
52.40217,4.904909
52.40218,4.907317
52.40219,4.909724
52.4022,4.912131
52.40221,4.914539
52.40222,4.916946
52.40223,4.919353
52.40224,4.921761
52.40225,4.924169
52.40226,4.926576
52.40227,4.928983
52.40228,4.931391
52.40229,4.933798
52.40229,4.936205
52.4023,4.938613
52.40231,4.94102
52.40232,4.943428
52.40233,4.945835
52.40234,4.948243
52.40235,4.95065
52.40236,4.953057
52.40237,4.955465
52.40237,4.957872
52.40238,4.960279
52.40239,4.962687
52.4024,4.965095
52.40241,4.967502
52.40242,4.969909
52.40243,4.972317
52.40244,4.974724
52.40328,4.82304
52.40329,4.825447
52.40331,4.827855
52.40332,4.830262
52.40333,4.83267
52.40334,4.835077
52.40335,4.837484
52.40336,4.839892
52.40337,4.842299
52.40338,4.844707
52.40339,4.847114
52.4034,4.849522
52.40342,4.851929
52.40343,4.854337
52.40344,4.856744
52.40345,4.859151
52.40346,4.861559
52.40347,4.863966
52.40348,4.866374
52.40349,4.868781
52.4035,4.871189
52.40351,4.873596
52.40352,4.876004
52.40353,4.878411
52.40354,4.880818
52.40355,4.883226
52.40356,4.885633
52.40357,4.888041
52.40358,4.890449
52.40359,4.892856
52.4036,4.895263
52.40361,4.897671
52.40362,4.900078
52.40363,4.902486
52.40364,4.904893
52.40365,4.9073
52.40366,4.909708
52.40367,4.912116
52.40368,4.914523
52.40369,4.916931
52.4037,4.919338
52.40371,4.921745
52.40372,4.924153
52.40373,4.92656
52.40374,4.928968
52.40375,4.931376
52.40376,4.933783
52.40377,4.936191
52.40377,4.938598
52.40379,4.941005
52.40379,4.943413
52.4038,4.94582
52.40381,4.948228
52.40382,4.950635
52.40383,4.953043
52.40384,4.955451
52.40385,4.957858
52.40385,4.960265
52.40387,4.962673
52.40387,4.96508
52.40388,4.967488
52.40389,4.969895
52.4039,4.972303
52.40391,4.97471
52.40475,4.823021
52.40477,4.825428
52.40478,4.827836
52.40479,4.830244
52.4048,4.832651
52.40481,4.835059
52.40482,4.837466
52.40483,4.839874
52.40484,4.842281
52.40485,4.844689
52.40487,4.847096
52.40488,4.849504
52.40489,4.851912
52.4049,4.854319
52.40491,4.856726
52.40492,4.859134
52.40493,4.861541
52.40494,4.863949
52.40495,4.866356
52.40496,4.868764
52.40497,4.871171
52.40498,4.873579
52.40499,4.875987
52.40501,4.878394
52.40501,4.880802
52.40503,4.883209
52.40504,4.885617
52.40504,4.888024
52.40506,4.890432
52.40507,4.892839
52.40508,4.895247
52.40509,4.897655
52.40509,4.900062
52.40511,4.90247
52.40512,4.904877
52.40512,4.907285
52.40514,4.909692
52.40514,4.9121
52.40516,4.914507
52.40516,4.916915
52.40517,4.919322
52.40518,4.92173
52.40519,4.924138
52.4052,4.926545
52.40521,4.928953
52.40522,4.93136
52.40523,4.933768
52.40524,4.936175
52.40525,4.938583
52.40526,4.94099
52.40527,4.943398
52.40527,4.945806
52.40528,4.948213
52.40529,4.950621
52.4053,4.953028
52.40531,4.955436
52.40532,4.957844
52.40533,4.960251
52.40534,4.962659
52.40535,4.965066
52.40535,4.967474
52.40536,4.969882
52.40537,4.972289
52.40538,4.974697
52.40623,4.823002
52.40624,4.82541
52.40625,4.827817
52.40626,4.830225
52.40627,4.832633
52.40628,4.835041
52.4063,4.837448
52.40631,4.839856
52.40631,4.842263
52.40633,4.844671
52.40634,4.847078
52.40635,4.849486
52.40636,4.851893
52.40637,4.854301
52.40638,4.856709
52.40639,4.859117
52.4064,4.861524
52.40641,4.863932
52.40643,4.866339
52.40644,4.868747
52.40644,4.871154
52.40646,4.873562
52.40647,4.875969
52.40648,4.878377
52.40649,4.880785
52.4065,4.883193
52.40651,4.8856
52.40652,4.888008
52.40653,4.890415
52.40654,4.892823
52.40655,4.895231
52.40656,4.897638
52.40657,4.900046
52.40658,4.902453
52.40659,4.904861
52.4066,4.907269
52.40661,4.909677
52.40662,4.912084
52.40663,4.914492
52.40664,4.916899
52.40665,4.919307
52.40665,4.921715
52.40667,4.924122
52.40667,4.92653
52.40668,4.928937
52.40669,4.931345
52.4067,4.933753
52.40671,4.936161
52.40672,4.938568
52.40673,4.940976
52.40674,4.943383
52.40675,4.945791
52.40676,4.948199
52.40676,4.950606
52.40677,4.953014
52.40678,4.955421
52.40679,4.957829
52.4068,4.960237
52.40681,4.962645
52.40682,4.965052
52.40683,4.96746
52.40683,4.969868
52.40685,4.972275
52.40685,4.974683
52.4077,4.822984
52.40771,4.825391
52.40772,4.827799
52.40773,4.830207
52.40775,4.832614
52.40776,4.835022
52.40777,4.83743
52.40778,4.839838
52.40779,4.842245
52.4078,4.844653
52.40781,4.84706
52.40782,4.849468
52.40783,4.851876
52.40784,4.854283
52.40786,4.856691
52.40786,4.859099
52.40788,4.861506
52.40789,4.863914
52.4079,4.866322
52.40791,4.86873
52.40792,4.871137
52.40793,4.873545
52.40794,4.875953
52.40795,4.87836
52.40796,4.880768
52.40797,4.883176
52.40798,4.885583
52.40799,4.887991
52.408,4.890399
52.40801,4.892807
52.40802,4.895214
52.40803,4.897622
52.40804,4.90003
52.40805,4.902437
52.40806,4.904845
52.40807,4.907253
52.40808,4.90966
52.40809,4.912068
52.4081,4.914476
52.40811,4.916883
52.40812,4.919291
52.40813,4.921699
52.40814,4.924107
52.40815,4.926515
52.40816,4.928922
52.40816,4.93133
52.40818,4.933738
52.40818,4.936145
52.40819,4.938553
52.4082,4.940961
52.40821,4.943368
52.40822,4.945776
52.40823,4.948184
52.40824,4.950592
52.40825,4.953
52.40826,4.955407
52.40826,4.957815
52.40827,4.960223
52.40828,4.962631
52.40829,4.965038
52.4083,4.967446
52.40831,4.969854
52.40832,4.972261
52.40833,4.974669
52.40917,4.822965
52.40918,4.825373
52.40919,4.82778
52.40921,4.830188
52.40922,4.832596
52.40923,4.835004
52.40924,4.837411
52.40925,4.839819
52.40926,4.842227
52.40927,4.844635
52.40928,4.847043
52.40929,4.84945
52.40931,4.851858
52.40932,4.854266
52.40933,4.856673
52.40934,4.859081
52.40935,4.861489
52.40936,4.863897
52.40937,4.866304
52.40938,4.868712
52.40939,4.87112
52.4094,4.873528
52.40941,4.875936
52.40942,4.878344
52.40943,4.880751
52.40944,4.883159
52.40945,4.885567
52.40946,4.887975
52.40947,4.890382
52.40948,4.89279
52.40949,4.895198
52.4095,4.897606
52.40951,4.900013
52.40952,4.902421
52.40953,4.904829
52.40954,4.907237
52.40955,4.909645
52.40956,4.912053
52.40957,4.91446
52.40958,4.916868
52.40959,4.919276
52.4096,4.921684
52.40961,4.924091
52.40962,4.926499
52.40963,4.928907
52.40964,4.931315
52.40965,4.933722
52.40966,4.936131
52.40966,4.938538
52.40968,4.940946
52.40968,4.943354
52.40969,4.945762
52.4097,4.94817
52.40971,4.950577
52.40972,4.952985
52.40973,4.955393
52.40974,4.957801
52.40974,4.960208
52.40976,4.962616
52.40976,4.965024
52.40977,4.967432
52.40978,4.96984
52.40979,4.972248
52.4098,4.974656
52.41064,4.822946
52.41066,4.825354
52.41067,4.827762
52.41068,4.83017
52.41069,4.832577
52.4107,4.834985
52.41071,4.837393
52.41072,4.839801
52.41073,4.842209
52.41074,4.844616
52.41076,4.847024
52.41077,4.849432
52.41078,4.85184
52.41079,4.854248
52.4108,4.856656
52.41081,4.859064
52.41082,4.861472
52.41083,4.863879
52.41084,4.866287
52.41085,4.868695
52.41086,4.871103
52.41087,4.873511
52.41088,4.875919
52.4109,4.878326
52.4109,4.880734
52.41092,4.883142
52.41093,4.88555
52.41093,4.887958
52.41095,4.890366
52.41096,4.892774
52.41096,4.895182
52.41098,4.897589
52.41098,4.899997
52.411,4.902405
52.41101,4.904813
52.41101,4.907221
52.41103,4.909629
52.41103,4.912036
52.41105,4.914444
52.41105,4.916852
52.41106,4.919261
52.41107,4.921668
52.41108,4.924076
52.41109,4.926484
52.4111,4.928892
52.41111,4.9313
52.41112,4.933708
52.41113,4.936115
52.41114,4.938523
52.41115,4.940931
52.41116,4.943339
52.41116,4.945747
52.41117,4.948155
52.41118,4.950563
52.41119,4.952971
52.4112,4.955379
52.41121,4.957787
52.41122,4.960195
52.41123,4.962602
52.41124,4.96501
52.41124,4.967418
52.41125,4.969826
52.41126,4.972234
52.41127,4.974642
52.41212,4.822927
52.41213,4.825336
52.41214,4.827743
52.41215,4.830151
52.41216,4.832559
52.41217,4.834967
52.41219,4.837375
52.4122,4.839783
52.4122,4.842191
52.41222,4.844599
52.41223,4.847006
52.41224,4.849414
52.41225,4.851822
52.41226,4.85423
52.41227,4.856638
52.41228,4.859046
52.41229,4.861454
52.4123,4.863862
52.41232,4.86627
52.41233,4.868678
52.41233,4.871086
52.41235,4.873494
52.41236,4.875902
52.41237,4.87831
52.41238,4.880718
52.41239,4.883125
52.4124,4.885533
52.41241,4.887941
52.41242,4.890349
52.41243,4.892757
52.41244,4.895165
52.41245,4.897573
52.41246,4.899981
52.41247,4.902389
52.41248,4.904797
52.41249,4.907205
52.4125,4.909613
52.41251,4.912021
52.41252,4.914429
52.41253,4.916837
52.41254,4.919245
52.41254,4.921653
52.41256,4.924061
52.41256,4.926469
52.41257,4.928876
52.41258,4.931284
52.41259,4.933692
52.4126,4.9361
52.41261,4.938509
52.41262,4.940917
52.41263,4.943325
52.41264,4.945732
52.41265,4.94814
52.41265,4.950548
52.41266,4.952956
52.41267,4.955364
52.41268,4.957772
52.41269,4.96018
52.4127,4.962588
52.41271,4.964996
52.41272,4.967404
52.41272,4.969812
52.41273,4.97222
52.41274,4.974628
52.41359,4.822908
52.4136,4.825316
52.41361,4.827724
52.41362,4.830132
52.41364,4.832541
52.41365,4.834949
52.41366,4.837357
52.41367,4.839765
52.41368,4.842173
52.41369,4.844581
52.4137,4.846989
52.41371,4.849397
52.41372,4.851805
52.41373,4.854213
52.41375,4.856621
52.41375,4.859029
52.41376,4.861436
52.41378,4.863844
52.41379,4.866252
52.4138,4.86866
52.41381,4.871068
52.41382,4.873477
52.41383,4.875885
52.41384,4.878293
52.41385,4.880701
52.41386,4.883109
52.41387,4.885517
52.41388,4.887925
52.41389,4.890333
52.4139,4.892741
52.41391,4.895149
52.41392,4.897557
52.41393,4.899965
52.41394,4.902373
52.41395,4.904781
52.41396,4.907189
52.41397,4.909597
52.41398,4.912005
52.41399,4.914413
52.414,4.916821
52.41401,4.919229
52.41402,4.921637
52.41403,4.924045
52.41404,4.926453
52.41405,4.928861
52.41405,4.931269
52.41407,4.933677
52.41407,4.936086
52.41408,4.938494
52.41409,4.940902
52.4141,4.94331
52.41411,4.945718
52.41412,4.948126
52.41413,4.950534
52.41413,4.952942
52.41415,4.95535
52.41415,4.957758
52.41416,4.960166
52.41417,4.962574
52.41418,4.964982
52.41419,4.96739
52.4142,4.969798
52.41421,4.972206
52.41422,4.974615
52.41506,4.82289
52.41507,4.825298
52.41508,4.827706
52.4151,4.830114
52.41511,4.832522
52.41512,4.83493
52.41513,4.837338
52.41514,4.839746
52.41515,4.842155
52.41516,4.844563
52.41517,4.846971
52.41518,4.849379
52.4152,4.851787
52.41521,4.854195
52.41522,4.856603
52.41523,4.859011
52.41524,4.861419
52.41525,4.863827
52.41526,4.866235
52.41527,4.868643
52.41528,4.871051
52.41529,4.873459
52.4153,4.875868
52.41531,4.878276
52.41532,4.880684
52.41533,4.883092
52.41534,4.8855
52.41535,4.887908
52.41536,4.890316
52.41537,4.892725
52.41538,4.895133
52.41539,4.897541
52.4154,4.899949
52.41541,4.902357
52.41542,4.904765
52.41543,4.907173
52.41544,4.909581
52.41545,4.911989
52.41546,4.914397
52.41547,4.916805
52.41548,4.919214
52.41549,4.921622
52.4155,4.92403
52.41551,4.926438
52.41552,4.928846
52.41553,4.931254
52.41554,4.933662
52.41555,4.93607
52.41555,4.938478
52.41557,4.940887
52.41557,4.943295
52.41558,4.945703
52.41559,4.948111
52.4156,4.950519
52.41561,4.952928
52.41562,4.955336
52.41563,4.957744
52.41563,4.960152
52.41565,4.96256
52.41565,4.964968
52.41566,4.967376
52.41567,4.969784
52.41568,4.972193
52.41569,4.974601
52.41653,4.822871
52.41655,4.825279
52.41656,4.827687
52.41657,4.830096
52.41658,4.832504
52.41659,4.834912
52.4166,4.83732
52.41661,4.839728
52.41662,4.842136
52.41663,4.844544
52.41665,4.846952
52.41666,4.849361
52.41667,4.851769
52.41668,4.854177
52.41669,4.856586
52.4167,4.858994
52.41671,4.861402
52.41672,4.86381
52.41673,4.866218
52.41674,4.868626
52.41675,4.871034
52.41676,4.873443
52.41677,4.875851
52.41679,4.878259
52.41679,4.880667
52.41681,4.883075
52.41682,4.885483
52.41682,4.887892
52.41684,4.8903
52.41685,4.892708
52.41685,4.895116
52.41687,4.897524
52.41687,4.899932
52.41689,4.902341
52.4169,4.904749
52.4169,4.907157
52.41692,4.909565
52.41692,4.911973
52.41693,4.914382
52.41694,4.91679
52.41695,4.919198
52.41696,4.921606
52.41697,4.924015
52.41698,4.926423
52.41699,4.928831
52.417,4.931239
52.41701,4.933647
52.41702,4.936056
52.41703,4.938464
52.41704,4.940872
52.41705,4.94328
52.41705,4.945688
52.41706,4.948097
52.41707,4.950505
52.41708,4.952913
52.41709,4.955321
52.4171,4.957729
52.41711,4.960138
52.41712,4.962546
52.41713,4.964954
52.41713,4.967362
52.41714,4.96977
52.41715,4.972179
52.41716,4.974587
52.41801,4.822852
52.41802,4.825261
52.41803,4.827669
52.41804,4.830077
52.41805,4.832485
52.41806,4.834894
52.41808,4.837302
52.41809,4.83971
52.41809,4.842118
52.41811,4.844526
52.41812,4.846935
52.41813,4.849343
52.41814,4.851751
52.41815,4.854159
52.41816,4.856568
52.41817,4.858976
52.41818,4.861384
52.41819,4.863792
52.41821,4.8662
52.41822,4.868609
52.41822,4.871017
52.41824,4.873425
52.41825,4.875834
52.41826,4.878242
52.41827,4.88065
52.41828,4.883059
52.41829,4.885467
52.4183,4.887875
52.41831,4.890283
52.41832,4.892692
52.41833,4.8951
52.41834,4.897508
52.41835,4.899916
52.41836,4.902325
52.41837,4.904733
52.41838,4.907141
52.41839,4.909549
52.4184,4.911958
52.41841,4.914366
52.41842,4.916774
52.41843,4.919182
52.41843,4.921591
52.41845,4.923999
52.41845,4.926407
52.41846,4.928816
52.41847,4.931224
52.41848,4.933632
52.41849,4.93604
52.4185,4.938449
52.41851,4.940857
52.41852,4.943265
52.41853,4.945673
52.41854,4.948082
52.41854,4.95049
52.41855,4.952899
52.41856,4.955307
52.41857,4.957715
52.41858,4.960124
52.41859,4.962532
52.4186,4.96494
52.41861,4.967348
52.41861,4.969757
52.41862,4.972165
52.41863,4.974573
52.41948,4.822834
52.41949,4.825242
52.4195,4.82765
52.41951,4.830059
52.41953,4.832467
52.41954,4.834875
52.41955,4.837284
52.41956,4.839692
52.41957,4.8421
52.41958,4.844508
52.41959,4.846917
52.4196,4.849325
52.41961,4.851733
52.41962,4.854142
52.41964,4.85655
52.41964,4.858958
52.41965,4.861367
52.41967,4.863775
52.41968,4.866183
52.41969,4.868592
52.4197,4.871
52.41971,4.873408
52.41972,4.875817
52.41973,4.878225
52.41974,4.880633
52.41975,4.883042
52.41976,4.88545
52.41977,4.887858
52.41978,4.890267
52.41979,4.892675
52.4198,4.895083
52.41981,4.897492
52.41982,4.8999
52.41983,4.902308
52.41984,4.904717
52.41985,4.907125
52.41986,4.909534
52.41987,4.911942
52.41988,4.91435
52.41989,4.916759
52.4199,4.919167
52.41991,4.921576
52.41992,4.923984
52.41993,4.926392
52.41994,4.928801
52.41994,4.931209
52.41996,4.933617
52.41996,4.936026
52.41997,4.938434
52.41998,4.940842
52.41999,4.943251
52.42,4.945659
52.42001,4.948067
52.42002,4.950476
52.42002,4.952884
52.42004,4.955293
52.42004,4.957701
52.42005,4.960109
52.42006,4.962518
52.42007,4.964926
52.42008,4.967334
52.42009,4.969743
52.4201,4.972151
52.4201,4.974559
52.42095,4.822815
52.42096,4.825223
52.42097,4.827631
52.42099,4.83004
52.421,4.832448
52.42101,4.834857
52.42102,4.837265
52.42103,4.839674
52.42104,4.842082
52.42105,4.844491
52.42106,4.846899
52.42107,4.849307
52.42109,4.851716
52.4211,4.854124
52.42111,4.856533
52.42112,4.858941
52.42113,4.861349
52.42114,4.863758
52.42115,4.866166
52.42116,4.868575
52.42117,4.870983
52.42118,4.873391
52.42119,4.8758
52.4212,4.878208
52.42121,4.880617
52.42122,4.883025
52.42123,4.885433
52.42124,4.887842
52.42125,4.89025
52.42126,4.892659
52.42127,4.895067
52.42128,4.897476
52.42129,4.899884
52.4213,4.902292
52.42131,4.904701
52.42132,4.907109
52.42133,4.909518
52.42134,4.911926
52.42135,4.914334
52.42136,4.916743
52.42137,4.919151
52.42138,4.92156
52.42139,4.923968
52.4214,4.926377
52.42141,4.928785
52.42142,4.931194
52.42143,4.933602
52.42144,4.93601
52.42144,4.938419
52.42146,4.940827
52.42146,4.943236
52.42147,4.945644
52.42148,4.948053
52.42149,4.950461
52.4215,4.95287
52.42151,4.955278
52.42152,4.957686
52.42152,4.960095
52.42154,4.962503
52.42154,4.964912
52.42155,4.96732
52.42156,4.969729
52.42157,4.972137
52.42158,4.974546
